transaction_id,event_id,purchase_datetime,tickets_qty,price_paid_total,channel,tariff,buyer_geo,lead_time_days
T000379,E009,2026-02-28 17:10:00,4,85.31,web,plein,local,10
T000380,E009,2026-02-16 17:50:00,1,21.69,partenaire,plein,touriste,22
T000381,E009,2026-03-01 11:50:00,4,88.83,web,plein,local,9
T000382,E009,2026-03-09 18:00:00,1,21.84,web,plein,touriste,0
T000383,E009,2026-02-24 16:50:00,1,21.23,web,plein,touriste,14
T000384,E009,2026-02-07 09:20:00,1,17.24,web,early_bird,local,31
T000385,E009,2026-02-09 10:20:00,1,22.51,web,plein,touriste,29
T000386,E009,2026-02-16 13:20:00,1,18.69,partenaire,reduit,local,22
T000387,E009,2026-02-21 10:00:00,2,44.52,guichet,plein,local,17
T000388,E009,2026-02-28 12:20:00,1,22.23,web,plein,touriste,10
T000389,E009,2026-03-09 10:50:00,2,39.56,guichet,last_minute,local,1
T000390,E009,2026-02-26 17:30:00,3,64.14,guichet,plein,local,12
T000391,E009,2026-02-24 14:50:00,1,20.8,guichet,plein,local,14
T000392,E009,2026-02-23 09:10:00,3,66.81,web,plein,local,15
T000393,E009,2026-02-15 09:00:00,1,20.26,guichet,plein,local,23
T000394,E009,2026-03-05 16:10:00,1,22.24,web,plein,local,5
T000395,E009,2026-02-13 12:50:00,1,21.38,web,plein,touriste,25
T000396,E009,2026-03-08 09:20:00,1,19.41,guichet,last_minute,local,2
T000397,E009,2026-02-26 07:50:00,2,44.26,web,plein,touriste,12
T000398,E009,2026-02-25 06:10:00,2,46.4,web,plein,local,13
T000399,E009,2026-02-22 06:30:00,1,22.63,guichet,plein,touriste,16
T000400,E009,2026-02-01 10:00:00,2,33.54,web,early_bird,local,37
T000401,E009,2026-02-18 11:20:00,1,21.31,web,plein,local,20
T000402,E009,2026-03-04 08:40:00,2,44.36,web,plein,local,6
T000403,E009,2026-02-25 08:50:00,3,66.59,web,plein,local,13
T000404,E009,2026-02-21 17:20:00,2,45.72,web,plein,local,17
T000405,E009,2026-02-06 08:40:00,1,17.08,web,early_bird,local,32
T000406,E009,2026-01-22 14:20:00,2,33.68,guichet,early_bird,touriste,47
T000407,E009,2026-02-27 08:30:00,2,45.65,web,plein,local,11
T000408,E009,2026-02-23 09:30:00,1,21.38,web,plein,local,15
T000409,E009,2026-03-07 17:40:00,1,0.0,pass,reduit,local,3
T000410,E009,2026-03-09 20:00:00,2,42.81,web,plein,local,0
T000411,E009,2026-03-09 15:00:00,1,21.22,web,plein,local,0
T000412,E009,2026-03-03 15:10:00,1,22.99,guichet,plein,local,7
T000413,E009,2026-02-14 17:40:00,2,41.3,web,plein,local,24
T000414,E009,2026-03-03 18:40:00,3,62.82,partenaire,plein,touriste,7
T000415,E009,2026-01-07 16:40:00,1,15.81,guichet,early_bird,local,62
T000416,E009,2026-02-22 17:20:00,1,17.11,web,early_bird,local,16
T000417,E009,2026-01-31 14:40:00,2,44.82,web,plein,local,38
T000418,E009,2026-02-19 14:30:00,2,44.91,web,plein,local,19
T000419,E009,2026-02-22 07:40:00,1,21.89,web,plein,local,16
T000420,E009,2026-02-19 12:30:00,1,20.98,web,plein,local,19
T000421,E009,2026-02-25 10:50:00,1,22.58,web,plein,local,13
T000422,E009,2026-03-03 09:40:00,2,45.1,web,plein,local,7
T000423,E009,2026-03-09 20:00:00,2,43.28,web,plein,local,0
T000424,E009,2026-03-09 15:00:00,1,20.13,web,last_minute,local,0
T000425,E009,2026-03-09 17:00:00,1,20.91,web,last_minute,local,0
T000426,E009,2026-02-22 14:10:00,1,21.48,partenaire,plein,local,16
T000427,E009,2026-02-20 14:30:00,4,73.75,web,reduit,local,18
T000428,E009,2026-02-25 06:00:00,2,45.03,partenaire,plein,local,13
T000429,E009,2026-03-09 12:40:00,4,82.09,web,last_minute,local,1
T000430,E009,2026-02-21 08:20:00,3,64.74,web,plein,local,17
T000431,E009,2026-03-03 06:50:00,2,45.38,guichet,plein,local,7
T000432,E009,2026-02-28 06:10:00,3,65.08,partenaire,plein,touriste,10
T000433,E009,2026-03-03 15:50:00,2,44.96,web,plein,local,7
T000434,E009,2026-03-02 12:30:00,1,17.2,web,reduit,local,8
T000435,E009,2026-02-22 06:10:00,2,46.67,web,plein,touriste,16
T000436,E009,2026-03-09 17:40:00,1,22.38,web,plein,touriste,1
T000437,E009,2026-02-20 11:10:00,1,22.73,web,plein,local,18
T000438,E009,2026-02-08 09:30:00,2,43.33,web,plein,local,30
T000439,E009,2026-03-09 15:00:00,2,44.38,web,plein,touriste,0
T000440,E009,2026-02-25 11:50:00,1,17.12,web,reduit,local,13
T000441,E009,2026-02-08 12:30:00,1,18.54,partenaire,reduit,local,30
T000442,E009,2026-02-13 13:10:00,5,111.71,web,plein,local,25
T000443,E009,2026-01-15 18:30:00,1,15.84,web,early_bird,local,54
T000444,E009,2026-03-09 19:00:00,1,19.82,web,last_minute,touriste,0
T000445,E009,2026-03-04 07:30:00,1,21.63,web,plein,local,6
T000446,E009,2026-01-26 09:00:00,2,33.4,web,early_bird,local,43
T000447,E009,2026-02-16 07:10:00,2,42.59,web,plein,local,22
T000448,E009,2026-02-18 09:30:00,2,35.01,web,early_bird,local,20
T000449,E009,2026-02-20 06:10:00,1,22.06,guichet,plein,local,18
T000450,E009,2026-03-09 19:00:00,4,0.0,pass,last_minute,local,0
T000451,E009,2026-02-19 09:40:00,1,17.4,partenaire,reduit,local,19
T000452,E009,2026-03-06 16:20:00,1,22.05,web,plein,local,4
T000453,E009,2026-03-04 13:00:00,2,45.48,web,plein,touriste,6
T000454,E009,2026-02-10 11:10:00,1,15.99,partenaire,early_bird,local,28
T000455,E017,2026-02-26 07:50:00,2,91.47,web,plein,local,14
T000456,E017,2026-02-25 13:50:00,1,44.81,web,plein,touriste,15
T000457,E017,2026-02-21 10:40:00,2,90.7,web,plein,local,19
T000458,E017,2026-02-15 14:20:00,1,32.95,web,early_bird,local,25
T000459,E017,2026-02-26 14:50:00,1,45.42,guichet,plein,touriste,14
T000460,E017,2026-03-10 06:10:00,2,87.42,web,plein,touriste,2
T000461,E017,2026-02-18 12:50:00,1,36.02,web,reduit,touriste,22
T000462,E017,2026-03-10 05:50:00,1,40.44,web,last_minute,touriste,2
T000463,E017,2026-02-21 14:10:00,1,45.36,web,plein,local,19
T000464,E017,2026-02-28 11:20:00,1,44.55,web,plein,local,12
T000465,E017,2026-03-09 11:50:00,4,183.15,web,plein,touriste,3
T000466,E017,2026-02-16 04:00:00,1,45.28,web,plein,local,24
T000467,E017,2026-02-02 04:40:00,2,89.64,web,plein,touriste,38
T000468,E017,2026-02-05 06:00:00,1,32.96,web,early_bird,touriste,35
T000469,E017,2026-03-11 13:40:00,1,39.9,web,last_minute,local,1
T000470,E017,2026-02-26 05:20:00,4,181.27,web,plein,touriste,14
T000471,E017,2026-03-11 16:00:00,1,40.11,web,last_minute,local,0
T000472,E017,2026-03-08 14:00:00,2,71.83,guichet,reduit,local,4
T000473,E017,2026-02-21 04:50:00,2,88.46,web,plein,local,19
T000474,E017,2026-03-01 10:50:00,1,45.89,web,plein,local,11
T000475,E017,2026-02-12 05:40:00,1,33.5,web,early_bird,touriste,28
T000476,E017,2026-03-11 15:00:00,2,80.64,web,last_minute,touriste,0
T000477,E017,2026-02-26 08:40:00,5,222.81,guichet,plein,local,14
T000478,E017,2026-02-22 09:00:00,1,45.71,web,plein,touriste,18
T000479,E017,2026-03-10 15:30:00,1,41.87,web,last_minute,local,2
T000480,E017,2026-03-11 13:00:00,1,40.37,web,last_minute,local,0
T000481,E017,2026-01-22 06:50:00,2,67.12,web,early_bird,local,49
T000482,E017,2026-03-04 04:00:00,1,34.45,web,reduit,touriste,8
T000483,E017,2026-02-18 16:40:00,1,44.52,guichet,plein,local,22
T000484,E017,2026-03-11 16:00:00,1,40.61,web,last_minute,local,0
T000485,E017,2026-02-17 12:30:00,2,67.46,web,early_bird,local,23
T000486,E017,2026-02-15 05:40:00,1,44.9,web,plein,local,25
T000487,E017,2026-03-10 08:10:00,1,44.98,web,plein,local,2
T000488,E017,2026-02-28 10:20:00,1,46.93,partenaire,plein,local,12
T000489,E017,2026-03-07 11:20:00,2,87.27,web,plein,touriste,5
T000490,E017,2026-02-14 10:30:00,2,68.75,web,early_bird,local,26
T000491,E017,2026-03-11 14:00:00,3,134.27,web,plein,local,0
T000492,E017,2026-02-05 10:00:00,2,89.27,web,plein,local,35
T000493,E017,2026-02-24 12:10:00,2,90.96,web,plein,local,16
T000494,E017,2026-02-26 06:20:00,1,44.55,web,plein,local,14
T000495,E017,2026-02-26 10:20:00,2,92.07,web,plein,local,14
T000496,E017,2026-03-02 08:10:00,1,45.11,web,plein,local,10
T000497,E017,2026-03-07 11:00:00,1,36.78,web,reduit,local,5
T000498,E017,2026-02-14 13:30:00,2,89.21,web,plein,local,26
T000499,E017,2026-02-11 14:40:00,1,33.49,web,early_bird,local,29
T000500,E017,2026-02-15 07:30:00,1,45.43,web,plein,touriste,25
T000501,E017,2026-02-20 08:50:00,1,0.0,pass,plein,touriste,20
T000502,E017,2026-02-13 07:20:00,1,36.17,web,reduit,local,27
T000503,E017,2026-03-08 05:40:00,2,90.55,guichet,plein,local,4
T000504,E017,2026-02-05 16:40:00,1,0.0,pass,plein,local,35
T000505,E017,2026-02-12 07:30:00,2,93.96,partenaire,plein,touriste,28
T000506,E017,2026-01-30 16:30:00,1,34.39,guichet,early_bird,local,41
T000507,E017,2026-02-21 08:50:00,1,35.87,web,reduit,local,19
T000508,E017,2026-03-09 11:40:00,1,43.82,web,plein,local,3
T000509,E017,2026-02-21 15:30:00,1,45.09,web,plein,local,19
T000510,E017,2026-03-01 16:40:00,3,137.2,partenaire,plein,local,11
T000511,E017,2026-03-11 13:00:00,2,73.1,guichet,reduit,local,0
T000512,E017,2026-02-28 14:50:00,2,90.34,web,plein,local,12
T000513,E017,2026-02-14 16:30:00,2,0.0,pass,reduit,local,26
T000514,E017,2026-02-28 15:40:00,2,88.75,web,plein,local,12
T000515,E017,2026-02-21 09:30:00,2,92.28,partenaire,plein,local,19
T000516,E017,2026-03-05 06:20:00,2,90.04,web,plein,local,7
T000517,E017,2026-03-11 13:00:00,3,122.06,web,last_minute,local,0
T000518,E017,2026-02-09 07:40:00,2,87.72,web,plein,local,31
T000519,E017,2026-02-26 15:30:00,2,90.9,web,plein,local,14
T000520,E017,2026-02-23 05:00:00,2,89.25,web,plein,touriste,17
T000521,E017,2026-01-31 06:50:00,1,33.62,web,early_bird,local,40
T000522,E017,2026-03-07 12:30:00,2,90.31,web,plein,local,5
T000523,E017,2026-03-11 13:00:00,2,79.56,web,last_minute,local,0
T000524,E017,2026-02-22 07:30:00,1,36.17,web,reduit,local,18
T000525,E017,2026-02-12 07:20:00,1,35.53,web,reduit,local,28
T000526,E017,2026-02-20 05:40:00,4,140.52,guichet,reduit,local,20
T000527,E017,2026-03-10 08:50:00,1,45.43,web,plein,local,2
T000528,E017,2026-02-10 13:30:00,5,166.3,web,early_bird,local,30
T000529,E017,2026-03-11 17:00:00,2,72.27,web,reduit,local,0
T000530,E017,2026-01-25 13:40:00,1,35.43,partenaire,early_bird,local,46
T000531,E017,2026-03-06 08:00:00,1,44.08,web,plein,local,6
T000532,E017,2026-02-14 10:40:00,2,92.02,partenaire,plein,local,26
T000533,E017,2026-03-07 14:40:00,1,44.66,web,plein,local,5
T000534,E017,2026-02-25 12:10:00,2,74.23,web,reduit,touriste,15
T000535,E017,2026-02-08 11:40:00,2,91.23,web,plein,local,32
T000536,E017,2026-02-21 06:10:00,1,45.0,web,plein,local,19
T000537,E017,2026-01-21 11:30:00,1,0.0,pass,early_bird,local,50
T000538,E017,2026-02-28 11:10:00,2,71.46,web,reduit,touriste,12
T000539,E017,2026-02-17 08:00:00,1,45.41,web,plein,local,23
T000540,E017,2026-03-10 11:40:00,1,44.88,web,plein,local,2
T000541,E017,2026-03-07 05:40:00,1,36.64,partenaire,reduit,local,5
T000542,E017,2026-02-11 09:40:00,5,231.39,partenaire,plein,touriste,29
T000543,E017,2026-02-03 12:10:00,1,34.1,web,early_bird,local,37
T000544,E017,2026-03-08 16:10:00,1,40.85,web,last_minute,touriste,4
T000545,E017,2026-02-15 09:00:00,1,0.0,pass,plein,local,25
T000546,E017,2026-03-02 07:10:00,2,0.0,pass,plein,local,10
T000547,E017,2026-02-21 15:40:00,1,33.96,web,early_bird,local,19
T000548,E017,2026-02-25 07:10:00,1,34.94,web,reduit,local,15
T000549,E017,2026-01-24 13:40:00,3,100.9,web,early_bird,local,47
T000550,E017,2026-02-21 13:20:00,1,0.0,pass,plein,local,19
T000551,E017,2026-03-11 15:00:00,1,40.48,web,last_minute,touriste,0
T000552,E017,2026-03-07 06:50:00,1,0.0,pass,last_minute,touriste,5
T000553,E017,2026-01-26 07:50:00,1,34.22,web,early_bird,local,45
T000554,E017,2026-03-08 14:30:00,2,90.36,web,plein,local,4
T000555,E017,2026-02-23 16:00:00,1,45.07,web,plein,touriste,17
T000556,E017,2026-02-28 09:30:00,1,45.78,partenaire,plein,local,12
T000557,E017,2026-03-10 16:50:00,1,40.37,web,last_minute,local,2
T000558,E017,2026-02-17 15:20:00,1,0.0,pass,plein,local,23
T000559,E017,2026-02-15 10:10:00,2,68.82,partenaire,early_bird,local,25
T000560,E017,2026-03-06 12:40:00,1,45.06,web,plein,local,6
T000561,E017,2026-03-10 14:00:00,1,45.44,guichet,plein,touriste,2
T000562,E017,2026-03-01 04:00:00,1,45.15,web,plein,touriste,11
T000563,E017,2026-03-10 10:10:00,2,79.12,web,last_minute,local,2
T000564,E017,2026-03-11 16:00:00,2,79.67,guichet,last_minute,touriste,0
T000565,E017,2026-02-21 14:50:00,2,90.56,web,plein,local,19
T000566,E017,2026-02-27 15:10:00,2,89.03,web,plein,local,13
T000567,E017,2026-03-02 07:30:00,1,44.56,web,plein,local,10
T000568,E017,2026-03-07 11:00:00,3,136.83,web,plein,local,5
T000569,E017,2026-01-31 10:50:00,1,45.26,web,plein,local,40
T000570,E017,2026-02-20 15:00:00,1,45.23,web,plein,local,20
T000571,E017,2026-02-08 10:10:00,1,44.36,web,plein,local,32
T000572,E017,2026-03-11 14:00:00,1,35.73,web,reduit,local,0
T000573,E017,2026-02-06 14:50:00,1,36.37,web,reduit,local,34
T000574,E017,2026-02-06 07:00:00,1,45.84,web,plein,local,34
T000575,E017,2026-02-05 15:30:00,1,33.36,web,early_bird,local,35
T000576,E017,2026-03-06 07:20:00,1,45.7,web,plein,touriste,6
T000577,E017,2026-03-06 15:40:00,1,36.19,web,reduit,local,6
T000578,E017,2026-03-01 14:20:00,3,0.0,pass,plein,local,11
T000579,E017,2026-03-02 10:20:00,1,45.31,web,plein,local,10
T000580,E017,2026-02-18 07:30:00,2,73.35,partenaire,reduit,touriste,22
T000581,E017,2026-03-08 05:40:00,2,89.99,web,plein,local,4
T000582,E017,2026-02-11 09:10:00,2,68.88,web,early_bird,local,29
T000583,E017,2026-03-11 17:00:00,2,90.24,guichet,plein,local,0
T000584,E017,2026-01-14 04:40:00,2,0.0,pass,early_bird,local,57
T000585,E017,2026-02-16 04:30:00,1,45.04,web,plein,local,24
T000586,E017,2026-02-18 10:30:00,1,45.59,web,plein,local,22
T000587,E017,2026-02-20 13:10:00,1,35.8,web,reduit,local,20
T000588,E017,2026-03-03 07:10:00,1,45.18,web,plein,local,9
T000589,E017,2026-02-19 14:50:00,1,46.24,web,plein,local,21
T000590,E017,2026-03-09 07:00:00,1,36.11,web,reduit,local,3
T000591,E017,2026-02-24 13:40:00,1,44.95,guichet,plein,local,16
T000592,E017,2026-02-22 06:00:00,4,182.76,web,plein,local,18
T000593,E017,2026-02-12 11:20:00,1,44.89,web,plein,local,28
T000594,E017,2026-02-17 06:20:00,1,45.92,partenaire,plein,local,23
T000595,E017,2026-03-01 05:00:00,2,92.5,partenaire,plein,local,11
T000596,E017,2026-02-23 08:50:00,1,44.52,web,plein,local,17
T000597,E017,2026-03-09 12:20:00,3,121.8,web,last_minute,local,3
T000598,E017,2026-02-13 06:20:00,2,89.64,guichet,plein,local,27
T000599,E012,2026-03-06 05:10:00,1,13.2,guichet,early_bird,local,11
T000600,E012,2026-02-22 04:10:00,1,14.9,web,reduit,touriste,23
T000601,E012,2026-02-26 06:00:00,1,17.66,web,plein,touriste,19
T000602,E012,2026-03-08 10:10:00,1,18.97,guichet,plein,local,9
T000603,E012,2026-03-07 08:00:00,2,34.18,web,plein,local,10
T000604,E012,2026-02-19 04:10:00,3,54.73,web,plein,local,26
T000605,E012,2026-03-04 10:00:00,2,36.45,web,plein,local,13
T000606,E012,2026-02-20 08:20:00,1,13.22,guichet,early_bird,local,25
T000607,E012,2026-03-01 08:40:00,1,17.76,web,plein,local,16
T000608,E012,2026-02-04 09:40:00,3,42.88,partenaire,early_bird,local,41
T000609,E012,2026-03-16 17:00:00,2,0.0,pass,last_minute,local,0
T000610,E012,2026-03-16 13:00:00,1,18.08,guichet,plein,local,0
T000611,E012,2026-02-04 04:50:00,3,40.82,guichet,early_bird,touriste,41
T000612,E012,2026-02-24 07:40:00,2,37.52,partenaire,plein,local,21
T000613,E012,2026-03-15 06:50:00,2,32.11,web,last_minute,touriste,2
T000614,E012,2026-03-13 12:30:00,1,18.09,web,plein,local,4
T000615,E012,2026-02-20 05:40:00,2,28.66,web,reduit,touriste,25
T000616,E012,2026-03-01 05:40:00,1,17.96,web,plein,touriste,16
T000617,E012,2026-03-09 07:20:00,2,35.89,web,plein,touriste,8
T000618,E012,2026-03-06 15:50:00,3,54.76,web,plein,touriste,11
T000619,E012,2026-02-26 07:10:00,2,35.69,web,plein,local,19
T000620,E012,2026-01-31 06:30:00,1,13.18,web,early_bird,local,45
T000621,E012,2026-02-28 16:10:00,1,19.1,web,plein,local,17
T000622,E012,2026-03-16 13:00:00,2,35.64,web,plein,touriste,0
T000623,E012,2026-03-14 07:20:00,2,35.44,partenaire,plein,local,3
T000624,E012,2026-02-27 10:40:00,2,37.8,partenaire,plein,touriste,18
T000625,E012,2026-03-05 06:00:00,2,35.8,web,plein,touriste,12
T000626,E012,2026-03-15 12:10:00,5,79.6,guichet,last_minute,local,2
T000627,E012,2026-03-03 05:00:00,1,18.7,web,plein,touriste,14
T000628,E012,2026-02-28 07:30:00,1,19.06,partenaire,plein,local,17
T000629,E012,2026-02-22 13:40:00,3,54.9,web,plein,local,23
T000630,E012,2026-02-25 05:10:00,1,19.61,guichet,plein,local,20
T000631,E012,2026-03-16 18:00:00,2,30.2,web,last_minute,local,0
T000632,E012,2026-02-23 13:30:00,1,18.14,web,plein,local,22
T000633,E012,2026-01-22 14:30:00,2,28.58,web,early_bird,local,54
T000634,E012,2026-03-14 08:30:00,1,18.47,web,plein,local,3
T000635,E012,2026-02-13 07:50:00,1,12.99,web,early_bird,local,32
T000636,E012,2026-02-27 04:00:00,2,36.17,web,plein,local,18
T000637,E012,2026-03-03 16:40:00,2,38.03,web,plein,local,14
T000638,E012,2026-03-05 04:30:00,1,0.0,pass,plein,local,12
T000639,E012,2026-02-13 11:20:00,1,13.37,web,early_bird,local,32
T000640,E012,2026-03-16 16:00:00,1,15.3,web,last_minute,local,0
T000641,E012,2026-02-24 08:00:00,1,14.28,web,reduit,touriste,21
T000642,E012,2026-02-10 13:10:00,1,13.31,web,early_bird,local,35
T000643,E012,2026-03-16 13:00:00,2,32.98,web,last_minute,local,0
T000644,E012,2026-02-04 16:30:00,1,0.0,pass,plein,local,41
T000645,E012,2026-03-05 06:10:00,1,18.4,guichet,plein,touriste,12
T000646,E012,2026-03-12 13:00:00,1,14.56,guichet,reduit,local,5
T000647,E012,2026-02-21 06:40:00,1,14.41,web,reduit,local,24
T000648,E012,2026-03-16 11:40:00,1,15.81,guichet,last_minute,touriste,1
T000649,E012,2026-03-16 17:00:00,3,51.15,web,plein,local,0
T000650,E012,2026-02-24 13:10:00,1,18.92,web,plein,local,21
T000651,E012,2026-02-16 16:20:00,1,13.59,web,early_bird,local,29
T000652,E012,2026-03-02 06:00:00,2,35.26,web,plein,local,15
T000653,E012,2026-02-14 09:50:00,1,12.97,guichet,early_bird,touriste,31
T000654,E012,2026-03-16 17:00:00,1,16.02,web,last_minute,local,0
T000655,E012,2026-03-16 14:30:00,1,16.57,partenaire,last_minute,local,1
T000656,E012,2026-02-26 15:40:00,2,28.6,web,reduit,touriste,19
T000657,E012,2026-02-24 06:30:00,2,28.69,web,early_bird,local,21
T000658,E012,2026-03-01 15:00:00,3,56.45,partenaire,plein,local,16
T000659,E012,2026-03-16 18:00:00,3,0.0,pass,last_minute,local,0
T000660,E012,2026-02-28 13:10:00,1,17.31,web,plein,touriste,17
T000661,E012,2026-03-02 09:50:00,1,13.38,web,reduit,local,15
T000662,E012,2026-03-10 14:00:00,1,17.67,web,plein,local,7
T000663,E012,2026-02-09 09:30:00,1,12.32,web,early_bird,local,36
T000664,E012,2026-02-24 09:20:00,2,37.16,web,plein,local,21
T000665,E012,2026-02-05 11:50:00,2,29.75,partenaire,early_bird,local,40
T000666,E012,2026-03-11 10:20:00,1,18.6,web,plein,local,6
T000667,E012,2026-03-10 13:50:00,1,18.32,web,plein,local,7
T000668,E012,2026-02-27 16:00:00,3,42.96,web,reduit,local,18
T000669,E012,2026-02-23 05:20:00,1,16.9,web,plein,touriste,22
T000670,E012,2026-02-20 12:00:00,2,37.24,web,plein,local,25
T000671,E012,2026-02-20 15:00:00,1,0.0,pass,plein,touriste,25
T000672,E012,2026-03-06 10:10:00,1,17.27,web,plein,local,11
T000673,E012,2026-03-07 10:50:00,1,18.47,web,plein,touriste,10
T000674,E012,2026-03-03 14:20:00,2,35.81,guichet,plein,local,14
T000675,E012,2026-03-09 12:30:00,1,17.87,web,plein,local,8
T000676,E012,2026-02-20 08:50:00,2,34.58,web,plein,local,25
T000677,E012,2026-03-16 07:10:00,4,56.18,web,reduit,local,1
T000678,E012,2026-02-13 05:20:00,1,0.0,pass,reduit,local,32
T000679,E012,2026-02-16 08:00:00,1,13.5,web,early_bird,touriste,29
T000680,E012,2026-03-08 10:20:00,4,56.55,web,reduit,local,9
T000681,E012,2026-03-05 08:10:00,1,17.34,web,plein,local,12
T000682,E012,2026-02-15 15:50:00,1,13.34,web,early_bird,local,30
T000683,E012,2026-02-16 10:40:00,1,17.94,web,plein,touriste,29
T000684,E012,2026-03-01 12:30:00,3,56.11,web,plein,local,16
T000685,E012,2026-03-15 13:10:00,4,62.4,partenaire,last_minute,touriste,2
T000686,E012,2026-03-16 14:00:00,1,17.28,web,plein,touriste,0
T000687,E012,2026-03-02 13:10:00,2,37.89,web,plein,local,15
T000688,E012,2026-03-01 06:10:00,3,51.84,partenaire,plein,local,16
T000689,E012,2026-02-17 14:30:00,1,12.74,web,early_bird,local,28
T000690,E012,2026-03-12 13:20:00,4,67.25,guichet,plein,local,5
T000691,E012,2026-02-24 05:30:00,2,36.51,partenaire,plein,touriste,21
T000692,E012,2026-03-15 12:30:00,2,32.96,web,plein,touriste,2
T000693,E012,2026-03-16 13:40:00,5,81.88,web,last_minute,local,1
T000694,E012,2026-01-31 13:40:00,2,25.52,web,early_bird,local,45
T000695,E012,2026-02-27 05:40:00,1,0.0,pass,reduit,local,18
T000696,E012,2026-02-11 09:30:00,2,26.86,partenaire,early_bird,touriste,34
T000697,E012,2026-03-01 11:00:00,2,36.56,web,plein,local,16
T000698,E012,2026-03-07 14:50:00,2,36.34,web,plein,local,10
T000699,E012,2026-02-25 15:10:00,4,71.11,web,plein,touriste,20
T000700,E012,2026-03-05 09:00:00,4,69.19,web,plein,local,12
T000701,E012,2026-02-20 11:50:00,2,36.66,partenaire,plein,local,25
T000702,E012,2026-03-16 15:00:00,1,0.0,pass,reduit,local,0
T000703,E012,2026-02-21 13:50:00,2,27.29,web,early_bird,local,24
T000704,E012,2026-03-16 15:00:00,1,18.63,web,plein,touriste,0
T000705,E012,2026-03-01 12:10:00,4,60.47,guichet,reduit,touriste,16
T000706,E012,2026-03-07 16:40:00,2,37.39,partenaire,plein,local,10
T000707,E012,2026-02-09 07:00:00,1,14.2,web,early_bird,local,36
T000708,E012,2026-03-06 15:10:00,3,55.07,web,plein,touriste,11
T000709,E012,2026-03-16 13:00:00,2,38.35,guichet,plein,local,0
T000710,E012,2026-03-06 06:30:00,2,35.07,web,plein,local,11
T000711,E012,2026-02-27 08:50:00,1,15.09,web,reduit,local,18
T000712,E012,2026-02-17 04:10:00,1,14.07,web,early_bird,local,28
T000713,E012,2026-02-04 07:50:00,1,14.08,partenaire,early_bird,local,41
